Program,Year,Period,Geo Level,State,State ANSI,watershed_code,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2020,YEAR - OCT FORECAST,STATE,VIRGINIA,51,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,136,
SURVEY,2020,YEAR - OCT FORECAST,STATE,WASHINGTON,53,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,240,
SURVEY,2020,YEAR - OCT FORECAST,STATE,WISCONSIN,55,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,186,
SURVEY,2020,YEAR - SEP FORECAST,STATE,ALABAMA,1,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,163,
SURVEY,2020,YEAR - SEP FORECAST,STATE,ARKANSAS,5,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,181,
SURVEY,2020,YEAR - SEP FORECAST,STATE,CALIFORNIA,6,0,SOYBEANS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,160,
SURVEY,2020,YEAR - SEP FORECAST,STATE,COLORADO,8,0,BARLEY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,117,
SURVEY,2020,YEAR - SEP FORECAST,STATE,DELAWARE,10,0,BARLEY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,170,
SURVEY,2020,YEAR - SEP FORECAST,STATE,GEORGIA,13,0,BARLEY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,181,
SURVEY,2020,YEAR - SEP FORECAST,STATE,IDAHO,16,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,205,
SURVEY,2020,YEAR - SEP FORECAST,STATE,ILLINOIS,17,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,203,
SURVEY,2020,YEAR - SEP FORECAST,STATE,INDIANA,18,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,186,
SURVEY,2020,YEAR - SEP FORECAST,STATE,IOWA,19,0,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,191,
SURVEY,2020,YEAR - SEP FORECAST,STATE,KANSAS,20,0,COTTON,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,136,
SURVEY,2020,YEAR - SEP FORECAST,STATE,KENTUCKY,21,0,COTTON,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,181,
SURVEY,2020,YEAR - SEP FORECAST,STATE,LOUISIANA,22,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,180,
SURVEY,2020,YEAR - SEP FORECAST,STATE,MARYLAND,24,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,163,
SURVEY,2020,YEAR - SEP FORECAST,STATE,MICHIGAN,26,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,162,
SURVEY,2020,YEAR - SEP FORECAST,STATE,MINNESOTA,27,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,200,
SURVEY,2020,YEAR - SEP FORECAST,STATE,MISSISSIPPI,28,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,180,
SURVEY,2020,YEAR - SEP FORECAST,STATE,MISSOURI,29,0,PEANUTS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,169,
SURVEY,2020,YEAR - SEP FORECAST,STATE,NEBRASKA,31,0,SORGHUM,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,188,
SURVEY,2020,YEAR - SEP FORECAST,STATE,NEW YORK,36,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,167,
SURVEY,2020,YEAR - SEP FORECAST,STATE,NORTH CAROLINA,37,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,127,
SURVEY,2020,YEAR - SEP FORECAST,STATE,NORTH DAKOTA,38,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,157,
SURVEY,2020,YEAR - SEP FORECAST,STATE,OHIO,39,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,172,
SURVEY,2020,YEAR - SEP FORECAST,STATE,OKLAHOMA,40,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,135,
SURVEY,2020,YEAR - SEP FORECAST,STATE,OTHER STATES,,0,PEANUTS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,159.3,
SURVEY,2020,YEAR - SEP FORECAST,STATE,PENNSYLVANIA,42,0,BARLEY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,153,
SURVEY,2020,YEAR - SEP FORECAST,STATE,SOUTH CAROLINA,45,0,BARLEY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,136,
SURVEY,2020,YEAR - SEP FORECAST,STATE,SOUTH DAKOTA,46,0,BARLEY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,168,
SURVEY,2020,YEAR - SEP FORECAST,STATE,TENNESSEE,47,0,BEANS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,174,
SURVEY,2020,YEAR - SEP FORECAST,STATE,TEXAS,48,0,CANOLA,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,138,
SURVEY,2020,YEAR - SEP FORECAST,STATE,VIRGINIA,51,0,CHICKPEAS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,132,
SURVEY,2020,YEAR - SEP FORECAST,STATE,WASHINGTON,53,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,240,
SURVEY,2020,YEAR - SEP FORECAST,STATE,WISCONSIN,55,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,182,
SURVEY,2019,YEAR,STATE,ALABAMA,1,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,147,
SURVEY,2019,YEAR,STATE,ALABAMA,1,0,LENTILS,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,13,
SURVEY,2019,YEAR,STATE,ARIZONA,4,0,PEAS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,231,
SURVEY,2019,YEAR,STATE,ARIZONA,4,0,WHEAT,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,29,
SURVEY,2019,YEAR,STATE,ARKANSAS,5,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,175,
SURVEY,2019,YEAR,STATE,ARKANSAS,5,0,WHEAT,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,16,
SURVEY,2019,YEAR,STATE,CALIFORNIA,6,0,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,168,
SURVEY,2019,YEAR,STATE,CALIFORNIA,6,0,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,27,
SURVEY,2019,YEAR,STATE,COLORADO,8,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,123,
SURVEY,2019,YEAR,STATE,COLORADO,8,0,HAY,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,24,
SURVEY,2019,YEAR,STATE,CONNECTICUT,9,0,HAY,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,21,
SURVEY,2019,YEAR,STATE,DELAWARE,10,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,161,
SURVEY,2019,YEAR,STATE,DELAWARE,10,0,OATS,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,190,
SURVEY,2019,YEAR,STATE,DELAWARE,10,0,SOYBEANS,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,132.6,
SURVEY,2019,YEAR,STATE,DELAWARE,10,0,BARLEY,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,23,
SURVEY,2019,YEAR,STATE,FLORIDA,12,0,BARLEY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,161,
SURVEY,2019,YEAR,STATE,FLORIDA,12,0,BARLEY,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,20,
SURVEY,2019,YEAR,STATE,GEORGIA,13,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,160,
SURVEY,2019,YEAR,STATE,GEORGIA,13,0,HAY,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,22,
SURVEY,2019,YEAR,STATE,IDAHO,16,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,205,
SURVEY,2019,YEAR,STATE,IDAHO,16,0,OATS,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,28,
SURVEY,2019,YEAR,STATE,ILLINOIS,17,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,181,
SURVEY,2019,YEAR,STATE,ILLINOIS,17,0,OATS,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,20,
SURVEY,2019,YEAR,STATE,INDIANA,18,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,169,
SURVEY,2019,YEAR,STATE,INDIANA,18,0,OATS,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,20,
SURVEY,2019,YEAR,STATE,IOWA,19,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,198,
SURVEY,2019,YEAR,STATE,IOWA,19,0,OATS,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,22,
SURVEY,2019,YEAR,STATE,KANSAS,20,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,133,
SURVEY,2019,YEAR,STATE,KANSAS,20,0,OATS,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,17.5,
SURVEY,2019,YEAR,STATE,KENTUCKY,21,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,169,
SURVEY,2019,YEAR,STATE,KENTUCKY,21,0,OATS,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,21,
SURVEY,2019,YEAR,STATE,LOUISIANA,22,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,165,
SURVEY,2019,YEAR,STATE,LOUISIANA,22,0,OATS,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,19,
SURVEY,2019,YEAR,STATE,MAINE,23,0,OATS,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,19,
SURVEY,2019,YEAR,STATE,MARYLAND,24,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,161,
SURVEY,2019,YEAR,STATE,MARYLAND,24,0,OATS,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,22,
SURVEY,2019,YEAR,STATE,MASSACHUSETTS,25,0,OATS,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,20,
SURVEY,2019,YEAR,STATE,MICHIGAN,26,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,147,
SURVEY,2019,YEAR,STATE,MICHIGAN,26,0,PASTURELAND,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,18.5,
SURVEY,2019,YEAR,STATE,MINNESOTA,27,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,174,
SURVEY,2019,YEAR,STATE,MINNESOTA,27,0,PASTURELAND,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,19,
SURVEY,2019,YEAR,STATE,MISSISSIPPI,28,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,174,
SURVEY,2019,YEAR,STATE,MISSISSIPPI,28,0,PASTURELAND,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,15,
SURVEY,2019,YEAR,STATE,MISSOURI,29,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,155,
SURVEY,2019,YEAR,STATE,MISSOURI,29,0,PASTURELAND,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,16,
SURVEY,2019,YEAR,STATE,MONTANA,30,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,95,
SURVEY,2019,YEAR,STATE,MONTANA,30,0,PASTURELAND,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,23,
SURVEY,2019,YEAR,STATE,NEBRASKA,31,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,182,
SURVEY,2019,YEAR,STATE,NEBRASKA,31,0,PASTURELAND,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,23,
SURVEY,2019,YEAR,STATE,NEVADA,32,0,PASTURELAND,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,25,
SURVEY,2019,YEAR,STATE,NEW HAMPSHIRE,33,0,PASTURELAND,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,20,
SURVEY,2019,YEAR,STATE,NEW JERSEY,34,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,155,
SURVEY,2019,YEAR,STATE,NEW JERSEY,34,0,PASTURELAND,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,22,
SURVEY,2019,YEAR,STATE,NEW MEXICO,35,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,135,
SURVEY,2019,YEAR,STATE,NEW MEXICO,35,0,WHEAT,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,20,
SURVEY,2019,YEAR,STATE,NEW YORK,36,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,158,
SURVEY,2019,YEAR,STATE,NEW YORK,36,0,WHEAT,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,18,
SURVEY,2019,YEAR,STATE,NORTH CAROLINA,37,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,111,
SURVEY,2019,YEAR,STATE,NORTH CAROLINA,37,0,WHEAT,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,18,
SURVEY,2019,YEAR,STATE,NORTH DAKOTA,38,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,131,
SURVEY,2019,YEAR,STATE,NORTH DAKOTA,38,0,WHEAT,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,19.5,
SURVEY,2019,YEAR,STATE,OHIO,39,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,164,
SURVEY,2019,YEAR,STATE,OHIO,39,0,WHEAT,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,19,
SURVEY,2019,YEAR,STATE,OKLAHOMA,40,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,137,
SURVEY,2019,YEAR,STATE,OKLAHOMA,40,0,WHEAT,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,13,
SURVEY,2019,YEAR,STATE,OREGON,41,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,237,
SURVEY,2019,YEAR,STATE,OREGON,41,0,WHEAT,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,24,
SURVEY,2019,YEAR,STATE,OTHER STATES,,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,0,
SURVEY,2019,YEAR,STATE,OTHER STATES,,0,WHEAT,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,0,
SURVEY,2019,YEAR,STATE,PENNSYLVANIA,42,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,153,
SURVEY,2019,YEAR,STATE,PENNSYLVANIA,42,0,WHEAT,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,20,
SURVEY,2019,YEAR,STATE,RHODE ISLAND,44,0,OATS,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,20,
SURVEY,2019,YEAR,STATE,SOUTH CAROLINA,45,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,106,
SURVEY,2019,YEAR,STATE,SOUTH CAROLINA,45,0,OATS,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,14,
SURVEY,2019,YEAR,STATE,SOUTH DAKOTA,46,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,144,
SURVEY,2019,YEAR,STATE,SOUTH DAKOTA,46,0,OATS,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,17.5,
SURVEY,2019,YEAR,STATE,TENNESSEE,47,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,177,
SURVEY,2019,YEAR,STATE,TENNESSEE,47,0,OATS,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,20,
SURVEY,2019,YEAR,STATE,TEXAS,48,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,133,
SURVEY,2019,YEAR,STATE,TEXAS,48,0,OATS,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,20,
SURVEY,2019,YEAR,STATE,UTAH,49,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,143,
SURVEY,2019,YEAR,STATE,UTAH,49,0,OATS,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,24,
SURVEY,2019,YEAR,STATE,VERMONT,50,0,OATS,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,18,
SURVEY,2019,YEAR,STATE,VIRGINIA,51,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,144,
SURVEY,2019,YEAR,STATE,VIRGINIA,51,0,OATS,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,19,
SURVEY,2019,YEAR,STATE,WASHINGTON,53,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,237,
SURVEY,2019,YEAR,STATE,WASHINGTON,53,0,OATS,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,23,
SURVEY,2019,YEAR,STATE,WEST VIRGINIA,54,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,165,
SURVEY,2019,YEAR,STATE,WEST VIRGINIA,54,0,OATS,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,20,
SURVEY,2019,YEAR,STATE,WISCONSIN,55,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,166,
SURVEY,2019,YEAR,STATE,WISCONSIN,55,0,PASTURELAND,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,17.5,
SURVEY,2019,YEAR,STATE,WYOMING,56,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,123,
SURVEY,2019,YEAR,STATE,WYOMING,56,0,PASTURELAND,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,24,
SURVEY,2019,YEAR - AUG FORECAST,STATE,ALABAMA,1,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,161,
SURVEY,2019,YEAR - AUG FORECAST,STATE,ARKANSAS,5,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,180,
SURVEY,2019,YEAR - AUG FORECAST,STATE,CALIFORNIA,6,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,166,
SURVEY,2019,YEAR - AUG FORECAST,STATE,COLORADO,8,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,150,
SURVEY,2019,YEAR - AUG FORECAST,STATE,DELAWARE,10,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,165,
SURVEY,2019,YEAR - AUG FORECAST,STATE,GEORGIA,13,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,170,
SURVEY,2019,YEAR - AUG FORECAST,STATE,IDAHO,16,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,210,
SURVEY,2019,YEAR - AUG FORECAST,STATE,ILLINOIS,17,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,181,
SURVEY,2019,YEAR - AUG FORECAST,STATE,INDIANA,18,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,166,
SURVEY,2019,YEAR - AUG FORECAST,STATE,IOWA,19,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,191,
SURVEY,2019,YEAR - AUG FORECAST,STATE,KANSAS,20,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,135,
SURVEY,2019,YEAR - AUG FORECAST,STATE,KENTUCKY,21,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,181,
SURVEY,2019,YEAR - AUG FORECAST,STATE,LOUISIANA,22,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,181,
SURVEY,2019,YEAR - AUG FORECAST,STATE,MARYLAND,24,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,170,
SURVEY,2019,YEAR - AUG FORECAST,STATE,MICHIGAN,26,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,155,
SURVEY,2019,YEAR - AUG FORECAST,STATE,MINNESOTA,27,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,173,
SURVEY,2019,YEAR - AUG FORECAST,STATE,MISSISSIPPI,28,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,176,
SURVEY,2019,YEAR - AUG FORECAST,STATE,MISSOURI,29,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,160,
SURVEY,2019,YEAR - AUG FORECAST,STATE,NEBRASKA,31,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,186,
SURVEY,2019,YEAR - AUG FORECAST,STATE,NEW YORK,36,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,154,
SURVEY,2019,YEAR - AUG FORECAST,STATE,NORTH CAROLINA,37,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,110,
SURVEY,2019,YEAR - AUG FORECAST,STATE,NORTH DAKOTA,38,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,146,
SURVEY,2019,YEAR - AUG FORECAST,STATE,OHIO,39,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,160,
SURVEY,2019,YEAR - AUG FORECAST,STATE,OKLAHOMA,40,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,145,
SURVEY,2019,YEAR - AUG FORECAST,STATE,OTHER STATES,,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,167.3,
